"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"708373","occ","","","75945","Parahippus leonensis","species","49839","","Parahippus leonensis","","species","49839","Hemingfordian","","20.43","15.97","Hinderstein and Boyce","1977","6239","Chordata","Mammalia","Perissodactyla","Equidae","Parahippus","","","","","-95.216667","30.750000","","UTBEG 31190 (USNM Collection)","","","US","Texas","San Jacinto","based on nearby landmark","minutes","small collection","""near Point Blank [basis of coordinate]... about ten miles north of the type locality [of the Point Blank local fauna]... Our site corresponds to the University of Texas site number UTBEG 31190""","gp_mid","-88.10","34.18","101","US","FED","Oakville","","","","","","","","","","","","","""Oakville Clays of Middle Miocene age""","fossils are from a ""'muddy' colloidal clay"" but site includes ""dirty yellow clays, barite and selenite gypsum crystals, cross-banded fine grained sandstone, pipes of siltstone, calcareous cement""","claystone","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","USNM","","","","","","new collection made by the authors under a grant from Sam Houston State University and reposited in the USNM","","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Parahippus","Oakville","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","B. Hinderstein and J. Boyce. 1977. The Miocene salamander Batrachosauroides dissimulans (Amphibia, Urodela) from East Texas. Journal of Herpetology 11(3):369-372","2007-11-06 12:32:20","2007-11-06 14:32:20"
"708374","occ","","","75945","Prosynthetoceras texanus","species","50921","","Prosynthetoceras texanus","","species","45938","Hemingfordian","","20.43","15.97","Hinderstein and Boyce","1977","6239","Chordata","Mammalia","Artiodactyla","Protoceratidae","Prosynthetoceras","","","","","-95.216667","30.750000","","UTBEG 31190 (USNM Collection)","","","US","Texas","San Jacinto","based on nearby landmark","minutes","small collection","""near Point Blank [basis of coordinate]... about ten miles north of the type locality [of the Point Blank local fauna]... Our site corresponds to the University of Texas site number UTBEG 31190""","gp_mid","-88.10","34.18","101","US","FED","Oakville","","","","","","","","","","","","","""Oakville Clays of Middle Miocene age""","fossils are from a ""'muddy' colloidal clay"" but site includes ""dirty yellow clays, barite and selenite gypsum crystals, cross-banded fine grained sandstone, pipes of siltstone, calcareous cement""","claystone","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","field collection","USNM","","","","","","new collection made by the authors under a grant from Sam Houston State University and reposited in the USNM","","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Prosynthetoceras","Oakville","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","B. Hinderstein and J. Boyce. 1977. The Miocene salamander Batrachosauroides dissimulans (Amphibia, Urodela) from East Texas. Journal of Herpetology 11(3):369-372","2007-11-06 12:32:20","2007-11-06 14:32:20"
"722444","occ","","","48887","Squalodon calvertensis","species","68288","","Squalodon calvertensis","","species","68288","Aquitanian","Langhian","23.03","13.82","Whitmore and Kaltenbach","2008","26220","Chordata","Mammalia","Cetacea","Squalodontidae","Squalodon","","","7","specimens","-76.800003","35.400002","","Lee Creek, Pungo River Fm.","","","US","North Carolina","Beaufort","estimated from map","1","","","gp_mid","-68.62","37.30","109","US","","Pungo River","","","","","","","","","","","","","Age after Ward 2008.","","""carbonate""","","","","Y","","","","","","marine indet.","","","macrofossils","","","","","","","","body,original phosphate","","","","","","","","","","","","","taxonomic","salvage,surface (float),field collection","","","","","","","","","marine,freshwater","","actively mobile","","","carnivore","viviparous","modification of parts","","hydroxyapatite","","","","Squalodon","Pungo River","","","-","-","-","Burdigalian","Aquitanian, Burdigalian","F. C. Whitmore and J. A. Kaltenbach. 2008. Neogene Cetacea of the Lee Creek Phosphate Mine, North Carolina. Virginia Museum of Natural History Special Publication 14:181-269","2008-01-14 12:38:34","2018-06-20 09:32:02"
"722451","occ","","","48887","Kentriodon n. sp. schneideri","species","114701","","Kentriodon schneideri","","species","114701","Aquitanian","Langhian","23.03","13.82","Whitmore and Kaltenbach","2008","26220","Chordata","Mammalia","Cetacea","Kentriodontidae","Kentriodon","","","1","specimens","-76.800003","35.400002","","Lee Creek, Pungo River Fm.","","","US","North Carolina","Beaufort","estimated from map","1","","","gp_mid","-68.62","37.30","109","US","","Pungo River","","","","","","","","","","","","","Age after Ward 2008.","","""carbonate""","","","","Y","","","","","","marine indet.","","","macrofossils","","","","","","","","body,original phosphate","","","","","","","","","","","","","taxonomic","salvage,surface (float),field collection","","","","","","","","","marine,freshwater","","actively mobile","","","carnivore","viviparous","modification of parts","","hydroxyapatite","","","","Kentriodon","Pungo River","","","-","-","-","Burdigalian","Aquitanian, Burdigalian","F. C. Whitmore and J. A. Kaltenbach. 2008. Neogene Cetacea of the Lee Creek Phosphate Mine, North Carolina. Virginia Museum of Natural History Special Publication 14:181-269","2008-01-14 12:38:36","2018-06-20 09:32:02"
"722453","occ","","","48887","Delphinodon dividum","species","68939","","Delphinodon dividum","","species","68939","Aquitanian","Langhian","23.03","13.82","Whitmore and Kaltenbach","2008","26220","Chordata","Mammalia","Cetacea","Kentriodontidae","Delphinodon","","","20","specimens","-76.800003","35.400002","","Lee Creek, Pungo River Fm.","","","US","North Carolina","Beaufort","estimated from map","1","","","gp_mid","-68.62","37.30","109","US","","Pungo River","","","","","","","","","","","","","Age after Ward 2008.","","""carbonate""","","","","Y","","","","","","marine indet.","","","macrofossils","","","","","","","","body,original phosphate","","","","","","","","","","","","","taxonomic","salvage,surface (float),field collection","","","","","","","","","marine,freshwater","","actively mobile","","","carnivore","viviparous","modification of parts","","hydroxyapatite","","","","Delphinodon","Pungo River","","","-","-","-","Burdigalian","Aquitanian, Burdigalian","F. C. Whitmore and J. A. Kaltenbach. 2008. Neogene Cetacea of the Lee Creek Phosphate Mine, North Carolina. Virginia Museum of Natural History Special Publication 14:181-269","2008-01-14 12:38:37","2018-06-20 09:32:02"
"785970","occ","","","18587","Physeter antiquus","species","63667","objective synonym of","Physeter vetus","","species","69137","Burdigalian","","20.44","15.97","Rhoads","1903","28441","Chordata","Mammalia","Cetacea","Physeteridae","Physeter","","","","","-75.199997","39.299999","","Shiloh Marl","","","US","New Jersey","Cumberland","based on political unit","1","","","gp_mid","-66.42","41.03","109","US","","Kirkwood","","Alloway Clay","","","Krkwd","2","","bottom to top","","","","","age after Sugarman et al. 1993","","marl","","","","Y","","","","","","marginal marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","overlies Asbury Park Mbr.","oceanic","","actively mobile","aquatic, depth=surface","","carnivore","viviparous","modification of parts","","hydroxyapatite","","","","Physeter","Kirkwood","","Alloway Clay","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","S. N. Rhoads. 1903. The Mammals of Pennsylvania and New Jersey: A Biographic, Historic and Descriptive Account of the Furred Animals of Land and Sea, Both Living and Extinct, Known to Have Existed in These States.","2008-11-10 09:09:00","2010-02-17 15:41:39"
"787556","occ","","","17988","Pseudaelurus intrepidus","species","91660","","Pseudaelurus intrepidus","","species","51143","Hemingfordian","","20.43","15.97","Rothwell","2004","28561","Chordata","Mammalia","Carnivora","Felidae","Pseudaelurus","","","","","-103.800003","42.400002","","Rhino Quarry (F:AM)","","","US","Nebraska","Sioux","based on political unit","1","small collection","East Pliohippus Draw","gp_mid","-95.78","46.38","101","US","","Sheep Creek","","middle","","","Snake","2","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","","terrestrial","","actively mobile","","","carnivore","viviparous","","","phosphatic","","","","Pseudaelurus","Sheep Creek","","middle","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","T. Rothwell. 2004. Chapter 12: New felid material from the Ulaan Tologoi Locality, Loh Formation (early Miocene) of Mongolia. Bulletin of the American Museum of Natural History 285(1):157-165","2008-11-24 09:02:02","2008-11-24 11:02:02"
"789469","occ","","","85360","Mesocetus n. sp. siphunculus","species","64012","","Mesocetus siphunculus","","species","64012","Burdigalian","","20.44","15.97","Cope","1895","12331","Chordata","Mammalia","Cetacea","Tranatocetidae","Mesocetus","","","","","-77.516113","37.777222","","Pamunkey River, near Hanover","","","US","Virginia","Hanover","estimated from map","seconds","","","gp_mid","-69.01","39.72","109","US","","Calvert","Chesapeake","","formation","","","","","","","","","","Kellogg (1968) states that this is likely from the base of the Calvert Formation.","","marl","","","","","","","","","","estuary/bay","","bay, short-term eustatic transgression events, long-term regression trend","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","","marine","","actively mobile","aquatic","","carnivore, suspension feeder","viviparous","modification of parts","","hydroxyapatite","","","","Mesocetus","Calvert","Chesapeake","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","E. D. Cope. 1895. Fourth contribution to the marine fauna of the Miocene Period of the United States. Proceedings of the American Philosphical Society 34:135-155","2008-12-16 09:24:23","2008-12-16 11:24:23"
"821673","occ","","","58899","Desmostylus hesperus","species","71834","","Desmostylus hesperus","","species","71834","Aquitanian","","23.03","20.44","Domning","2008","30424","Chordata","Mammalia","Desmostyloidea","Desmostylidae","Desmostylus","","","","","-123.653893","38.865002","","Skooner Gulch I","","UCMP V75135","US","California","Mendocino","estimated from map","seconds","","UCMP locality V75135","gp_mid","","","coordinates not computable using this model","US","","Skooner Gulch","","","","","","","","","","","","","Miocene part of the Arikareean NALMA, possibly latest Oligocene","massive, coarse to fine grained sandstone","sandstone","coarse","","","","","","","","","marine indet.","","","macrofossils","","","","","","","","body,original phosphate","","","","","","","","","","","","","taxonomic","surface (in situ),field collection","","","","","","","","","coastal","","actively mobile","amphibious","","herbivore","viviparous","modification of parts","","hydroxyapatite","","","","Desmostylus","Skooner Gulch","","","Aquitanian","Aquitanian","Aquitanian","Aquitanian","Aquitanian","D. P. Domning. 2008. Desmostylia.  In C. M. Janis, G. F. Gunnell, M. D. Uhen (eds.), Evolution of Tertiary Mammals of North America, Volume II","2009-07-27 13:12:21","2009-07-27 15:12:21"
"821675","occ","","","52180","Desmostylus hesperus","species","71834","","Desmostylus hesperus","","species","71834","Burdigalian","Langhian","20.44","13.82","Domning","2008","30424","Chordata","Mammalia","Desmostyloidea","Desmostylidae","Desmostylus","","","","","-117.752220","33.557499","","Temple Hill, NE","","LACMVP Loc. 7249","US","California","Orange","estimated from map","seconds","","SW1/4, SE1/4, SE1/4 S. 18, T7S, R8W, Laguna Beach Quad 7.5', 1965","gp_mid","","","coordinates not computable using this model","US","","Topanga","","","","","","","","","","","","","early middle Miocene, Vaqueros-Temblor transition zone","greenish grey, yellowish-brown stained coquina lens within massive buff to gray limey sandstone","""limestone""","gray,green","","","Y","sandstone","gray","","calcareous","","carbonate indet.","","","macrofossils","","","","","","","","body,original phosphate","","","","","","","","","","","","","general faunal/floral","","LACM","","","","","","","","coastal","","actively mobile","amphibious","","herbivore","viviparous","modification of parts","","hydroxyapatite","","","","Desmostylus","Topanga","","","Burdigalian","-","Burdigalian","Burdigalian","Burdigalian","D. P. Domning. 2008. Desmostylia.  In C. M. Janis, G. F. Gunnell, M. D. Uhen (eds.), Evolution of Tertiary Mammals of North America, Volume II","2009-07-27 13:25:25","2009-07-27 15:25:25"
"829429","occ","","","60339","Desmostylus hesperus","species","71834","","Desmostylus hesperus","","species","71834","Burdigalian","","20.44","15.97","Hay","1915","30822","Chordata","Mammalia","Desmostyloidea","Desmostylidae","Desmostylus","","","","","-124.051666","44.729443","","Spencer Creek","","","US","Oregon","Lincoln","estimated from map","seconds","","mouth of Spencer Creek, 3 miles north of Yaquina Head","gp_mid","-114.94","48.46","129","US","","Astoria","","","group of beds","","","","","","","","","","","","mudstone","","","sandy","Y","","","","","","open shallow subtidal","","warm water, sublittoral basin","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","","coastal","","actively mobile","amphibious","","herbivore","viviparous","modification of parts","","hydroxyapatite","","","","Desmostylus","Astoria","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","O. Hay. 1915. A contribution to the knowledge of the extinct sirenian Desmostylus hesperus Marsh. Proceedings of the United States National Museum 49:381-397","2009-09-29 13:36:29","2009-09-29 15:36:29"
"838494","occ","","","17932","Pseudotrimylus n. sp. blacki","species","160575","","Pseudotrimylus blacki","","species","160575","Early Hemingfordian","","20.43","15.97","Martin and Lim","2004","31437","Chordata","Mammalia","NO_ORDER_SPECIFIED","Soricidae","Pseudotrimylus","","","","","-103.099998","42.200001","","Hemingford Quarry 7","","UNSM Bx-7","US","Nebraska","Box Butte","based on political unit","1","small collection","","gp_mid","-95.06","46.14","101","US","","Runningwater","","","","","PineR","16","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","selective quarrying,survey of museum collection","UNSM","some genera","","","","","","the small mammal fauna, including the type specimen of Fanimus ultimus, is actually from Quarry 7B (see)","terrestrial","","actively mobile","ground dwelling","","omnivore","viviparous","","","phosphatic","","","","Pseudotrimylus","Runningwater","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","L. D. Martin and J.-D. Lim. 2004. New insectivores from the Early Miocene of Nebraska, USA and the Hemingfordian faunal exchange. Mammalian Biology 69(3):202-209","2009-12-28 10:42:09","2009-12-28 12:42:09"
"861951","occ","","","18597","Diabolocornis simonsi","species","166359","","Diabolocornis simonsi","","species","166359","Hemingfordian","","20.43","15.97","Beatty","2010","32531","Chordata","Mammalia","Artiodactyla","Palaeomerycidae","Diabolocornis","","","","","-82.599998","29.700001","UF 216543 (holotype)","Thomas Farm","","","US","Florida","Gilchrist","based on political unit","1","outcrop","8 mi N of Bell","gp_mid","-75.25","32.13","109","US","","Alachua","","","member","","","","","","","","","","","","sandstone","","","calcareous","Y","claystone","planar lamination,blue","","","Y","terrestrial indet.","passive margin","fossils are from multiple horizons including a ""joint clay""; a ""layer of clayballs""; a ""lime sand""; a bed of limestone ""boulders"" with ""gravel and lime sand"" matrix; and a ""laminated bluish clay""; most of the material is from the ""lime sand""","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","bulk,selective quarrying,sieve,field collection","FLMNH,MCZ","","4310 specimens","","C. Simpson, T. Barbour. P. Brodkorb","(Simpson), 1938 - 1942 (MCZ), 1959 (Brodkorb)","","six fossiliferous levels, but no detectable faunal turnover: Pratt 1990<br>NISP 2445, based on Pratt 1990, but this excludes small mammals (NISP 82+) and includes 250 specimens that may be specifically indeterminate; total about 2527; Pratt and Morgan 1989 report 81 specimens of two species for which Black 1963a reported 5, hence his 105 specimens in three other species may now be represented by about 1700, for a rough total of 1783 small mammals and 4310 overall","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Diabolocornis","Alachua","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","B. L. Beatty. 2010. A new aletomerycine (Artiodactyla, Palaeomerycidae) from the Early Miocene of Florida. Journal of Vertebrate Paleontology 30(2):613-617","2010-04-27 08:34:46","2010-04-27 10:34:46"
"899607","occ","","","100260","Allodelphis n. sp. woodburnei","species","173470","","Allodelphis woodburnei","","species","173470","Aquitanian","","23.03","20.44","Barnes and Reynolds","2009","34413","Chordata","Mammalia","Cetacea","Allodelphinidae","Allodelphis","","","1","specimens","-117.487221","34.305000","","SBCM 1.103.77","","Cajon","US","California","San Bernardino","estimated from map","seconds","","A northeast-facing cliff on southwest side of northwest-trending intermittent stream drainage, approximately 1.6 km southwest of Cajon Juction, west of Interstate Highway 15 and south of California State Route 138. NE 1/4 of Sec. 34 T3N, R6W, Cajon 7.5"" quad 1956","gp_mid","-107.13","37.70","105","US","FED","Vaqueros","","","","","","","","","","","","","Arikareean NALMA, Vaqueros invertebrate stage","","conglomerate","","","","Y","","","","","","marine indet.","","","macrofossils","","","","","","","","body,original phosphate","","","","","","","","","","","","","general faunal/floral","","","","","","","","","","marine,freshwater","","actively mobile","","","carnivore","viviparous","modification of parts","","hydroxyapatite","","","","Allodelphis","Vaqueros","","","Aquitanian","Aquitanian","Aquitanian","Aquitanian","Aquitanian","L. G. Barnes and R. E. Reynolds. 2009. A new species of early Miocene allodelphinid dolphin (Cetacea, Odontoceti, Platanistoidea) from Cajon Pass, Southern California, U.S.A. Museum of Northern Arizona Bulletin 65:483-507","2010-12-04 05:57:02","2010-12-03 12:57:02"
"905550","occ","","","17927","Menoceras marslandense","species","174324","misspelling of, subjective synonym of","Menoceras barbouri","","species","45659","Early Hemingfordian","","20.43","15.97","Prothero and Manning","1987","2807","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Menoceras","","","","","-103.099998","42.799999","","Hemingford B Quarry","","","US","Nebraska","Dawes","based on political unit","1","small collection","","gp_mid","-94.98","46.73","101","US","","Runningwater","","","","","PineR","16","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","","","some genera","","","","","","","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Menoceras","Runningwater","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","D. R. Prothero and E. M. Manning. 1987. Miocene rhinoceroses from the Texas Gulf Coastal Plain. Journal of Paleontology 61(2):388-423","2010-12-31 08:43:18","2010-12-30 15:43:18"
"908208","occ","","","102283","Pleurolicus exiguus","species","50489","","Pleurolicus exiguus","","species","50489","Early Hemingfordian","","20.43","15.97","Korth","1996","2130","Chordata","Mammalia","Rodentia","Geomyidae","Pleurolicus","","","","","-103.783333","42.566666","","Runningwater Formation Pleurolicus exiguus","","","US","Nebraska","Sioux","stated in text","minutes","small collection","""SE 1/4 sec. 16, T30N, R55W""","gp_mid","-95.74","46.55","101","US","","Runningwater","","","","","","","","","","","","","""?Runningwater Formation... earliest Hemingfordian""","","not reported","","","","","","","","","","terrestrial indet.","","","mesofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","survey of museum collection","AMNH","","","","","","","","terrestrial","","actively mobile","fossorial","","browser","viviparous","","","phosphatic","","","","Pleurolicus","Runningwater","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","W. W. Korth. 1996. A New Species of Pleurolocus (Rodentia, Geomyidae) from the Early Miocene (Arikareean) of Nebraska. Journal of Vertebrate Paleontology 16(4):781-784","2011-01-12 15:29:59","2011-01-11 22:29:59"
"922201","occ","","","105548","Physeter vetus","species","105119","","Physeter vetus","","species","69137","Burdigalian","Serravallian","20.44","11.62","Berry","1917","35261","Chordata","Mammalia","Cetacea","Physeteridae","Physeter","","","","","-77.188889","37.295834","","Tar Bay","","","US","Virginia","","estimated from map","seconds","","","gp_mid","","","coordinates not computable using this model","US","","Calvert","Chesapeake","","member","","","","","","","","","","in the argillaceous beds of the lower part of the Calvert formation","in the argillaceous beds of the lower part of the Calvert formation","not reported","","lithified","argillaceous","Y","","","","","","marine indet.","","","macrofossils","none","none","","","","","well-preserved tooth of Physeter vetus and rostrum from Istiophorus","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","added by Carrie Cross BIO 334","oceanic","","actively mobile","aquatic, depth=surface","","carnivore","viviparous","modification of parts","","hydroxyapatite","","","","Physeter","Calvert","Chesapeake","","Burdigalian","-","Burdigalian","Burdigalian","Burdigalian","E. Berry. 1917. A sail fish from the Virginia Miocene. American Journal of Science 43(258):461-464","2011-02-22 07:02:27","2019-11-20 12:23:53"
"929632","occ","","","17741","Diceratherium n. sp. arikarense","species","45656","recombined as","Menoceras arikarense","","species","45656","Harrisonian","","24.8","20.43","Barbour","1906","980","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Menoceras","","","","","-103.866669","42.416668","","Agate Springs Quarries","","Agate Bone Bed; Agate Fossil Beds; Agate Spring Quarries; Carnegie Hill; University Hill; Peterson's Quarries 1 and 2; ETE Locality 1506","US","Nebraska","Sioux","based on nearby landmark","minutes","outcrop","3 mi E of Agate\r\ncoordinate based on Agate Fossil Beds National Monument","gp_mid","-93.37","47.10","101","US","","Marsland","Hemingford","Basal","group of beds","","PineR","14","","bottom to top","","","","","""basal member of Upper Harrison Beds""","","sandstone","","","","","","","","","","""channel""","","ETE sed env 1: fluvial, ETE sed env 2: channel","macrofossils","","","","","","","","body","","","","","","","","","","","","ETE Assemblage formation: mass_death","biostratigraphic","","","","","","","","ETE reference list: 478","does NOT include Peterson's Quarry A (see)<br>see also Beardog Hill (= Quarry 3, Den Site)<br>miscellaneous ""Agate"" records: ""Cynodesmus"" thomsoni Peterson 1910: ""upper Harrison beds... Niobrara River, Sioux Co."" Desmocyon thomsoni Wang et al. 1999: ""south of Harrison, high brown sand""; ""locality KU-NE-028, Dout Ranch, Sitting Hen and vicinity"" (all Upper Harrison) ""Cynarctus"" acridens McGrew 1937a: referred specimen, ""upper Harrison beds east of Agate, Sioux County""; this is actually Cynarctoides emryi: Wang et al. 1999 ""Promerycochoerus carrikeri"" Schultz and Falkenbach 1949: ""2 mi. N. of Harrison-Van Tassel road, 1/2 mi. E. of Wyoming state line""; same ""1/4 mi. E"" of line; and ""S. of Harrison""; all in ""upper portion of the Harrison beds"" - Harrison Fm. or Upper Harrison?? ""Phenacocoelus stouti"" Schultz and Falkenbach 1950: ""south of Harrison, Sioux County"" implicitly assigned to the ""lower Marsland"" Oxydactylus campestris Cook 1909a: ""Lower Harrison Beds, near Agate, Sioux County"" Nanotragulus albanensis Frick 1937: type, ""Lower Harrison, Sioux County""<br>revision of Peterson 1906, 1907","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Menoceras","Marsland","Hemingford","Basal","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","E. H. Barbour. 1906. Notice of a new Miocene rhinoceros, Diceratherium arikarense. Science 24(624):780-781","2011-03-09 17:16:08","2011-03-09 00:16:08"
"929633","occ","","","17741","Diceratherium n. sp. loomisi","species","45666","subjective synonym of","Menoceras arikarense","","species","45656","Harrisonian","","24.8","20.43","Cook","1912","1264","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Menoceras","","","","","-103.866669","42.416668","","Agate Springs Quarries","","Agate Bone Bed; Agate Fossil Beds; Agate Spring Quarries; Carnegie Hill; University Hill; Peterson's Quarries 1 and 2; ETE Locality 1506","US","Nebraska","Sioux","based on nearby landmark","minutes","outcrop","3 mi E of Agate\r\ncoordinate based on Agate Fossil Beds National Monument","gp_mid","-93.37","47.10","101","US","","Marsland","Hemingford","Basal","group of beds","","PineR","14","","bottom to top","","","","","""basal member of Upper Harrison Beds""","","sandstone","","","","","","","","","","""channel""","","ETE sed env 1: fluvial, ETE sed env 2: channel","macrofossils","","","","","","","","body","","","","","","","","","","","","ETE Assemblage formation: mass_death","biostratigraphic","","","","","","","","ETE reference list: 478","does NOT include Peterson's Quarry A (see)<br>see also Beardog Hill (= Quarry 3, Den Site)<br>miscellaneous ""Agate"" records: ""Cynodesmus"" thomsoni Peterson 1910: ""upper Harrison beds... Niobrara River, Sioux Co."" Desmocyon thomsoni Wang et al. 1999: ""south of Harrison, high brown sand""; ""locality KU-NE-028, Dout Ranch, Sitting Hen and vicinity"" (all Upper Harrison) ""Cynarctus"" acridens McGrew 1937a: referred specimen, ""upper Harrison beds east of Agate, Sioux County""; this is actually Cynarctoides emryi: Wang et al. 1999 ""Promerycochoerus carrikeri"" Schultz and Falkenbach 1949: ""2 mi. N. of Harrison-Van Tassel road, 1/2 mi. E. of Wyoming state line""; same ""1/4 mi. E"" of line; and ""S. of Harrison""; all in ""upper portion of the Harrison beds"" - Harrison Fm. or Upper Harrison?? ""Phenacocoelus stouti"" Schultz and Falkenbach 1950: ""south of Harrison, Sioux County"" implicitly assigned to the ""lower Marsland"" Oxydactylus campestris Cook 1909a: ""Lower Harrison Beds, near Agate, Sioux County"" Nanotragulus albanensis Frick 1937: type, ""Lower Harrison, Sioux County""<br>revision of Peterson 1906, 1907","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Menoceras","Marsland","Hemingford","Basal","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","H. J. Cook. 1912. A new species of rhinoceros (Diceratherium loomisi) from the lower Miocene of Nebraska. Nebraska Geological Survey Bulletin 7(4):29-32","2011-03-09 17:17:55","2011-03-09 00:17:55"
"935124","occ","","","107680","Desmostylus n. sp. cymatias","species","72055","subjective synonym of","Desmostylus hesperus","","species","71834","Burdigalian","","20.44","15.97","Hannibal","1922","35801","Chordata","Mammalia","Desmostyloidea","Desmostylidae","Desmostylus","","","1","specimens","-124.075836","44.772221","","Cape Foulweather","","","US","Oregon","Lincoln","estimated from map","seconds","","","gp_mid","-114.96","48.51","129","US","","Astoria","","","formation","","","","","","","","","","said to be from the ""Seattle Shale"": now interpreted as the Astoria Formation","","not reported","","","","","","","","","","marine indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","","coastal","","actively mobile","amphibious","","herbivore","viviparous","modification of parts","","hydroxyapatite","","","","Desmostylus","Astoria","","","Burdigalian","Burdigalian","Burdigalian","Burdigalian","Burdigalian","H. Hannibal. 1922. Notes on Tertiary Sirenians of the Genus Desmostylus. Journal of Mammalogy 3(4):238-240","2011-04-13 07:14:23","2011-04-12 16:14:23"
"1029879","occ","","","50944","Rhinoceros matutinus","species","51350","recombined as","Diceratherium matutinum","","species","51350","Aquitanian","Burdigalian","23.03","15.97","Marsh","1893","40975","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Diceratherium","","","1","specimens","-74.153801","40.166000","","Squankum marl pits","","","US","New Jersey","Monmouth","estimated from map","3","outcrop","marl pits near Squankum","gp_mid","-64.17","41.88","109","US","","Kirkwood","","","","","","","","","","","","","Formation interpreted from a geologic map of the area. It is just about the only formation in the area. AGe is from GEOLEX.","","siltstone","","","","Y","","","","","","marine indet.","","","macrofossils","","","","","","","","body","","parautochthonous","","","dispersed","","","","frequent","","","","taxonomic","survey of museum collection","","","","","O. B. Kinne","","","","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Diceratherium","Kirkwood","","","Burdigalian","-","Burdigalian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","O. C. Marsh. 1893. Description of Miocene Mammalia. American Journal of Science 46(275):407-412","2012-03-30 08:43:05","2012-03-29 16:43:05"
